Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
4.0,2.0323098,1.0,2020.0,4.0,9.0,13.0,3.346,-2.0044007,2.2841508,1.7525597
4.0,1.5386544,1.0,2020.0,4.0,9.0,13.999999,4.8846545,-0.11932578,2.4042501,-0.7462699
4.0,3.8483455,1.0,2020.0,4.0,9.0,15.000001,8.733,2.826555,2.4042501,-1.3824594
4.0,0.0,1.0,2020.0,4.0,9.0,16.0,8.733,4.473089,2.4042501,-6.8773394
4.0,0.0,1.0,2020.0,4.0,9.0,17.0,8.733,4.7026706,2.4042501,-7.1069207
4.0,0.0,1.0,2020.0,4.0,9.0,18.0,8.733,5.12714,2.4042501,-7.5313897
4.0,0.0,1.0,2020.0,4.0,9.0,19.0,8.733,5.2550483,2.4042501,-7.659299
4.0,5.537437,1.0,2020.0,4.0,9.0,20.0,14.270437,4.301622,2.4042501,-1.1684353
4.0,6.6449246,1.0,2020.0,4.0,9.0,21.0,20.915361,3.4812276,2.4042501,0.759447
4.0,6.1096387,1.0,2020.0,4.0,9.0,22.0,27.025,2.72231,2.4042501,0.98307836
4.0,11.402922,1.0,2020.0,4.0,9.0,23.0,38.42792,3.1239865,2.4042501,5.874686
5.0,13.509324,1.0,2020.0,4.0,10.0,0.0,13.509324,3.9260197,2.3768816,7.2064233
5.0,5.764754,1.0,2020.0,4.0,10.0,1.0,19.274078,3.9250274,2.3071733,-0.46744716
5.0,0.0,1.0,2020.0,4.0,10.0,2.0,19.274078,1.50495,2.2492573,-3.7542074
5.0,0.0,1.0,2020.0,4.0,10.0,3.0,19.274078,-1.5689868,2.1535072,-0.5845204
5.0,0.0,1.0,2020.0,4.0,10.0,4.0,19.274078,-3.5646758,2.0733335,1.4913422
5.0,0.0,1.0,2020.0,4.0,10.0,5.0,19.274078,-4.3825507,2.1544983,2.2280514
5.0,0.0,1.0,2020.0,4.0,10.0,6.0,19.274078,-4.693912,2.424912,2.2690008
5.0,0.0,1.0,2020.0,4.0,10.0,6.9999995,19.274078,-4.887269,2.6748683,2.2124016
5.0,0.0,1.0,2020.0,4.0,10.0,8.0,19.274078,-5.0556264,2.7813506,2.2742755
5.0,0.0,1.0,2020.0,4.0,10.0,9.0,19.274078,-5.160708,2.8446798,2.3160288
5.0,0.0,1.0,2020.0,4.0,10.0,10.0,19.274078,-5.2108197,2.7477005,2.4631197
5.0,0.0,1.0,2020.0,4.0,10.0,11.0,19.274078,-5.0096183,2.3956058,2.6140127
5.0,0.0,1.0,2020.0,4.0,10.0,12.0,19.274078,-3.7117536,1.8766006,1.8351523
5.0,0.0,1.0,2020.0,4.0,10.0,13.0,19.274078,-2.0044007,1.4750575,0.52934355
5.0,0.791,1.0,2020.0,4.0,10.0,13.999999,20.065079,-0.11932578,1.3549584,-0.44463316
5.0,0.0,1.0,2020.0,4.0,10.0,15.000001,20.065079,2.826555,1.3549584,-4.181514
5.0,0.0,1.0,2020.0,4.0,10.0,16.0,20.065079,4.473089,1.3549584,-5.8280478
5.0,3.8959224,1.0,2020.0,4.0,10.0,17.0,23.961,4.7026706,1.3549584,-2.1617067
5.0,9.083928,1.0,2020.0,4.0,10.0,18.0,33.04493,5.12714,1.3549584,2.6018302
5.0,2.9139733,1.0,2020.0,4.0,10.0,19.0,35.9589,5.2550483,1.3549584,-3.6960342
5.0,7.7346168,1.0,2020.0,4.0,10.0,20.0,43.69352,4.301622,1.3549584,2.078036
5.0,7.4875484,1.0,2020.0,4.0,10.0,21.0,51.18107,3.4812276,1.3549584,2.651363
5.0,0.61201096,1.0,2020.0,4.0,10.0,22.0,51.79308,2.72231,1.3549584,-3.4652574
5.0,0.0,1.0,2020.0,4.0,10.0,23.0,51.79308,3.1239865,1.3549584,-4.4789453
6.0,0.0,0.0,2020.0,4.0,11.0,0.0,0.0,3.9260197,1.3549584,-5.2809787
6.0,0.0,0.0,2020.0,4.0,11.0,1.0,0.0,3.9250274,1.3549584,-5.279986
6.0,0.0,0.0,2020.0,4.0,11.0,2.0,0.0,1.50495,1.3384792,-2.843429
